Source,Reference,Prediction,Sentence_BLEU
Conclusions: All systolic BP parameters and only nocturnal diastolic BP were higher in patients with LVH than those without LVH.,Kết luận: Huyết áp tâm trương ban đêm và các giá trị huyết áp tâm thu của nhóm có PĐTT đều cao hơn nhóm không có PĐTT.,Kết luận: Tất cả các thông số huyết áp tâm tràng và chỉ có huyết áp tâm tràng đêm cao hơn ở những bệnh nhân có LVH so với những bệnh nhân không có LVH.,9.308376558330279
Nocturnal hypertension but not non-dipping was associated with LVH in hypertensive patients.,THA ban đêm chứ không phải mất trũng huyết áp ban đêm có liên quan với PĐTT ở bệnh nhân THA.,Tăng huyết áp ban đêm nhưng không lặn có liên quan đến LVH ở bệnh nhân tăng huyết áp.,20.978726224175904
SOME FACTORS AFECTING TREATMENT OUTCOME IN AMBLYOPIC CHILDREN OVER 7 YEARS OLD The study aimed to explore a number of factors affecting treatment outcomes in amblyopic children over 7 years old.,﻿ MỘT SỐ YẾU TỐ ẢNH HƯỞNG ĐẾN KẾT QUẢ ĐIỀU TRỊ TÓM TẮT Nghiên cứu nhằm tìm hiểu một số yếu tố ảnh hưởng tới kết quả điều trị nhược thị ở trẻ em trên 7 tuổi.,Một số yếu tố ảnh hưởng đến kết quả điều trị ở trẻ sơ sinh trên 7 tuổi Nghiên cứu nhằm khám phá một số yếu tố ảnh hưởng đến kết quả điều trị ở trẻ sơ sinh trên 7 tuổi.,25.836525022515666
"Prospective clinical interventional study in amblyopic patients 8 to 18 years, treated at the Vietnam National Institute of Ophthalmology (VNIO) in the period from January to July 2014.","Nghiên cứu can thiệp lâm sàng tiến cứu trên những bệnh nhân nhược thị từ 8 đến 18 tuổi, điều trị tại Bệnh viện Mắt TW trong thời gian từ tháng 1/2014 đến tháng 7/2014.",Nghiên cứu can thiệp lâm sàng tiến cứu trên bệnh nhân nội soi 8 đến 18 tuổi được điều trị tại Viện Nhãn học Quốc gia Việt Nam (VNIO) từ tháng 1 đến tháng 7 năm 2014.,36.17151649080966
"Good treatment results achieved in 93.5% for mild amblyopic group, 19.6% for moderate amblyopic group and no cases in dense amblyopia group achieved this result.","Kết quả điều trị tốt đạt được 93,5% ở nhóm nhược thị nhẹ, 19,6% nhóm nhược thị trung bình và không có trường hợp nào ở nhóm nhược thị nặng.","Kết quả điều trị tốt đạt được ở 93,5% đối với nhóm Amblyopia nhẹ, 19,6% đối với nhóm Amblyopia trung bình và không có trường hợp nào trong nhóm Amblyopia dày đạt được kết quả này.",40.23128697853319
"Percentage of poor treatment results in combined causes groups was 37.5%, higher than the group due to refractive error alone (11.2%).","Tỷ lệ đạt kết quả điều trị kém ở nhóm nhược thị do nguyên nhân phối hợp là 37,5%, cao hơn so với nhóm do tật khúc xạ đơn thuần (11,2%).","Tỷ lệ kết quả điều trị kém ở nhóm kết hợp nguyên nhân là 37,5%, cao hơn so với nhóm do lỗi hồi phục đơn thuần (11,2%).",57.96874890782724
Percentage of good results in patients with anisometropia of less than 1.50D was 80% and for patients with anisometropia more than 1.50D was 15%.,Tỷ lệ kết quả tốt ở bệnh nhân lệch khúc xạ < 1.50 D là 80% và lệch trên 1.50 D là 15%.,"Tỷ lệ kết quả tốt ở bệnh nhân thiếu mỡ dưới 1,50D là 80% và ở bệnh nhân thiếu mỡ trên 1,50D là 15%.",43.77745273369785
"The severity of amblyopia, the cause of amblyopia, as well as anisometropic level, treatment age significantly affects the outcome of treatment.","Mức độ nhược thị, nguyên nhân nhược thị, độ lệch khúc xạ cũng như tuổi điều trị ảnh hưởng rõ rệt tới kết quả điều trị.","Độ nghiêm trọng của cận thị, nguyên nhân của cận thị, cũng như mức độ anisometropic, tuổi điều trị ảnh hưởng đáng kể đến kết quả điều trị.",32.71007236735373
Unilateral or bilateral as well as type of refractive errors are not related to treatment outcome.,Hình thái nhược thị một mắt hay hai mắt và loại tật khúc xạ không liên quan với kết quả điều trị.,Các sai lầm đơn phương hoặc hai bên cũng như loại sai lệch không liên quan đến kết quả điều trị.,21.850594525107198
"Keywords: Amblyopia, oclusion","Từ khoá: Nhược thị, bịt mắt","Từ khoá: Hình ảnh nội soi, tắc nghẽn",16.784459625186194
RESEARCH ON IMAGES OF HISTOPATHOLOGY OF CUTANEOUS LESIONS IN DRUG ALLERGY Objective: It contributes to study images of histopathology of cutaneous lesions in a number of common clinical manifestations of drug allergy.,﻿NGHIÊN CỨU HÌNH ẢNH TỔN THƯƠNG MÔ BỆNH HỌC DA TÓM TẮT Mục tiêu: Góp phần nghiên cứu hình ảnh tổn thương mô bệnh học da trong một số thể lâm sàng thường gặp của dị ứng thuốc.,Nghiên cứu về hình ảnh bệnh lý tổn thương da trong dị ứng thuốc Mục tiêu: Nghiên cứu hình ảnh bệnh lý tổn thương da trong một số biểu hiện lâm sàng thường gặp của dị ứng thuốc.,33.34117241754101
"Research subjects and methods: By the described research method on images of histopathology of cutaneous lesions on 37 patients with skin allergy, in which, 18 patients with skin lesions without bullous skin lesions and 19 patients with bullous skin lesions.","Đối tượng và phương pháp nghiên cứu: Bằng phương pháp nghiên cứu mô tả hình ảnh tổn thương mô bệnh học da trên 37 bệnh nhân dị ứng thuốc, trong đó 18 bệnh nhân tổn thương da không có bọng nước và 19 bệnh nhân tổn thương da có bọng nước.","Đối tượng và phương pháp nghiên cứu: Theo phương pháp nghiên cứu mô tả trên hình ảnh mô bệnh học tổn thương da trên 37 bệnh nhân dị ứng da, trong đó có 18 bệnh nhân tổn thương da không tổn thương da và 19 bệnh nhân tổn thương da.",58.924980259963974
"Results: In the patient group without bullous skin lesions, spongiosis and liquid degeneration of the basal layer of epidermal lesions and availability of the penetration of inflammatory cells in the dermis account for 72.22%, 22.22% and 100%, respectively.","Kết quả: Với nhóm bệnh nhân tổn thương da không có bọng nước: tổn thương thượng bì bao gồm xốp bào 72,22%, thoái hoá lỏng lớp đáy 22,22% và 100% có sự xâm nhập của tế bào viêm ở trung bì.","Kết quả: Ở nhóm bệnh nhân không có tổn thương da phế quản, nhiễm bọt và thoái hóa dịch của lớp cơ sở của tổn thương da và khả năng xâm nhập các tế bào viêm trong da chiếm lần lượt 72,22%, 22,22% và 100%.",18.82511503203014
"Conclusion: histopathology of cutaneous lesions in drug allergy in the patient group without bullous skin lesions, spongiosis, liquid degeneration of the basal layer and the penetration of inflammatory cells are common manifestations.","Kết luận: Mô bệnh học da trong dị ứng thuốc với nhóm bệnh nhân không có bọng nước: hay gặp là hiện tượng xốp bào, thoái hoá lỏng lớp đáy và xâm nhập của tế bào viêm.","Kết luận: mô bệnh học các tổn thương da trong dị ứng thuốc ở nhóm bệnh nhân không có tổn thương da, bệnh bọt, thoái hóa dịch lớp căn và xâm nhập các tế bào viêm là các biểu hiện phổ biến.",25.102888236356467
"In the patient group with bullous skin lesions, necrosis in the epidermis, bullous skin lesions between the epidermis, spongiosis and the dermis and availability of penetration of inflammatory cells are common manifestations.","Với nhóm bệnh nhân có bọng nước: hay gặp hoại tử thượng bì, bọng nước giữa thượng bì-trung bì, xốp bào và xâm nhập của tế bào viêm.","Trong nhóm bệnh nhân có tổn thương da phế quản, hoại tử da, tổn thương da phế quản giữa da, bệnh bọt và da và khả năng xâm nhập các tế bào viêm là các biểu hiện phổ biến.",10.320349876910134
"Keywords: Skin, histopathological lesions, drug allergy","Từ khoá: Da, tổn thương mô bệnh học, dị ứng thuốc.","Từ khoá: Da, tổn thương mô bệnh học, dị ứng thuốc",93.10627797040233
"From February 2004 to April 2005, 95 cases of bone tumors had fine needle aspiration cytology.","Từ tháng 2 năm 2004 đến tháng 4 năm 2005, chúng tôi đã thực hiện chẩn đoán tế bào học bằng chọc hút kim nhỏ cho 95 trường hợp bướu xương.","Từ tháng 2 năm 2004 đến tháng 4 năm 2005, 95 trường hợp u xương có tế bào hút kim tốt.",36.88827653958645
Results The patients range from 12 - 84 years of age.,Kết quả: Tuổi bệnh nhân phân bố từ 12 - 84 tuổi.,Kết quả: Bệnh nhân từ 12 - 84 tuổi.,45.93799961315751
"Female sexual predilection (F / M = 1, 07/1).","Giới nữ hơi nhiều hơn giới nam một ít (nữ / nam = 1, 07/1).","Chuyện tình dục nữ (F / M = 1,07/1).",12.823357161714231
"The matching of cytological diagnosis was 87.9% compared with histopathology diagnosis: Osteosarcoma 92.3%, Giant cell tumor 88.9%, Bone metastasis of cancer 91.3%, Multiple myeloma 80.0%.","Tỷ lệ phù hợp giữa chẩn đoán tế bào học và giải phẫu bệnh là 87,9% trong đó: sarcôm tạo xương 92,3%, bướu đại bào xương 88,9%, ung thư di căn xương 91,3%, bướu tuỷ tương bào 80,0%.","Chẩn đoán tế bào tương ứng là 87,9% so với chẩn đoán mô bệnh học: Osteosarcoma 92,3%, khối u tế bào khổng lồ 88,9%, di căn xương ung thư 91,3%, u tuỷ nhiều 80,0%.",13.759651491453505
"Sensitivity 94.3%, specificity 94.1%, positive predictive value 93.6%.","Độ nhạy 94,3%, độ đặc hiệu 94,1%, độ chính xác 93,6%.","Độ nhạy 94,3%, độ đặc hiệu 94,1%, giá trị tiên lượng dương 93,6%.",61.652552921243704
"Background: International Standard Organization (ISO) has been widely used in many countries in the world, however, how well in services healthcare in current Cho Ray hospital was help increase productivity and satisfaction for medical staff.","Hiện tại, bệnh viện Chợ Rẫy (BVCR) đang áp dụng tiêu chuẩn ISO 90 01:2 015 trong quản lý nhằm giúp tăng năng suất và hiệu quả công việc và tăng tính chuyên nghiệp cho nhân viên y tế (NVYT).","Đặt vấn đề: Tổ chức tiêu chuẩn quốc tế (ISO) đã được sử dụng rộng rãi ở nhiều quốc gia trên thế giới, tuy nhiên, việc tốt về dịch vụ chăm sóc sức khoẻ tại bệnh viện Chợ Rẫy hiện nay đã giúp tăng năng suất và sự hài lòng của nhân viên y tế.",15.929324413978396
"Keywords: satisfaction, medical staff, ISO 9001: 2015","Từ khoá: sự hài lòng, nhân viên y tế (NVYT), ISO 90 01:2 015","Từ khoá: sự hài lòng, nhân viên y tế, ISO 9001: 2015",51.93087273692021
Objectives: To determine the customers' satisfaction and some factors affecting the satisfaction of health workers (HCWs) at Cho Ray Hospital with ISO 9001: 2015 after three years application.,Mục tiêu: Nhằm khảo sát sự hài lòng và các yếu tố ảnh hưởng đến NVYT sau 3 năm áp dụng tiêu chuẩn ISO 90 01:2 015 tại BVCR.,Mục tiêu: Xác định sự hài lòng của khách hàng và một số yếu tố ảnh hưởng đến sự hài lòng của nhân viên y tế tại Bệnh viện Chợ Rẫy theo ISO 9001: 2015 sau ba năm áp dụng.,16.871838589669068
"Results: Survey of 287 health workers shows the satisfaction; In which, according to the 4 factors that show satisfaction rate is direct leadership, colleagues 271/287 (94.4%), followed by work, learning opportunities and advancement 268/287 (93.4%), internal regulations, salary and benefits 262/287 (91.3%) and the lowest satisfaction rate is the working environment 259/287 (90.2%); Rate the overall satisfaction rate of health workers is quite high at 207/287 (72.1%).","Kết quả: Qua khảo sát 287 nhân viên BVCR đã chothấy tỉ lệ hài lòngcủa NVYT về sự lãnh đạo trực tiếp, đồng nghiệp là 27 1/2 87 (94,4%), về công việc, cơ hội học tập và thăng tiến 268/287 (93,4%), về quy chế nội bộ, tiền lương, phúc lợi 26 2/2 87 (91,3%) và về môi trường làm việc 259/287 (90,2%).","Kết quả: Khảo sát 287 nhân viên y tế cho thấy sự hài lòng; Trong đó, theo 4 yếu tố cho thấy tỷ lệ hài lòng là lãnh đạo trực tiếp, đồng nghiệp 271/287 (94,4%), tiếp theo là công việc, cơ hội học tập và tiến bộ 268/287 (93,4%), quy định nội bộ, lương và trợ cấp 262/287 (91,3%) và tỷ lệ hài lòng thấp nhất là môi trường làm việc 259/287 (90,2%); Tỷ lệ hài lòng tổng thể của nhân viên y tế là khá cao ở 207/287 (7",34.13364485508607
"In which, age group under 35 years old having worked in the medical profession for less than 5 years, working in the hospital less than 5 years, having a professional background of university or less, they are less satisfied than the other groups (p <0.05).","NVYT có độ tuổi > 35 tuổi, thời gian công tác ngành y dưới > năm, thời gian làm việc tại BVCR > 5 năm và trình độ chuyên môn từ đại học trở lên biểu hiện sự hài lòng hơn so với các nhóm còn lại.","Trong đó, nhóm tuổi dưới 35 tuổi đã làm nghề y tế ít hơn 5 năm, làm việc tại bệnh viện ít hơn 5 năm, có nền tảng chuyên môn đại học hoặc ít hơn, họ ít hài lòng hơn các nhóm khác (p < 0,05).",7.644480233133948
Conclusion: The ISO 9001: 2015 application was suitable for current Cho Ray and meet the customer's demand.,"Kết luận: Áp dụng tiêu chuẩn ISO 90 01:2 015 tại BVCR trong bệnh viện Chợ Rẫy phù hợp với điều kiện thực tiễn, mang lại hiệu quả công việc và sự hài lòng cho nhân viên y tế.",Kết luận: Ứng dụng ISO 9001:2015 phù hợp với Cho Ray hiện tại và đáp ứng nhu cầu của khách hàng.,5.244101166586175
"Validity of capillary hematocrit in the sick newborns admitted in neonatal intensive care unit, children’s hospital 1, vietnam",Giá trị của hematocrit máu mao mạch ở trẻ sơ sinh bệnh lý tại khoa hồi sức sơ sinh bệnh viện nhi đồng 1,"Độ chính xác của hematocrit nang ở trẻ sơ sinh nhập viện tại khoa hồi sức sơ sinh, bệnh viện nhi đồng 1",46.51052535355049
"Phương pháp nghiên cứu: Nghiên cứu hàng loạt ca được thực hiện từ tháng 4/2014 - 6/2014, chúng tôi thực hiện đo cùng lúc Hct ở tĩnh mạch và mao mạch trên 50 trẻ sơ sinh nhập khoa hồi sức sơ sinh bệnh viện Nhi Đồng 1, 4 trẻ bị loại ra khỏi lô nghiên cứu do không lấy được Hct tĩnh mạch.","Phương pháp nghiên cứu: Nghiên cứu hàng loạt ca được thực hiện từ tháng 4/2014 - 6/2014, chúng tôi thực hiện đo cùng lúc Hct ở tĩnh mạch và mao mạch trên 50 trẻ sơ sinh nhập khoa hồi sức sơ sinh bệnh viện Nhi Đồng 1, 4 trẻ bị loại ra khỏi lô nghiên cứu do không lấy được Hct tĩnh mạch.","Phương pháp nghiên cứu: Nghiên cứu hàng loạt ca được thực hiện từ tháng 4/2014 - 6/2014, chúng tôi thực hiện đo cùng lúc Hct ở tĩnh mạch và mao mạch trên 50 trẻ sơ sinh nhập khoa hồi sức sơ sinh bệnh viện Nhi Đồng 1, 4 trẻ bị loại ra khỏi lô nghiên cứu không lấy được Hct tĩnh mạch.",96.3819696263517
"Hct mao mạch và Hct tĩnh mạch có tính tương đồng cao trên trẻ sơ sinh bệnh lý; phương trình hồi quy đơn biến để dự đoán Hct mao mạch từ Hct tĩnh mạch: Hct mao mạch = 1, 779 + 1, 003 x Hct tĩnh mạch (r = 0, 965, p <0, 001); Hct mao mạch có tính tin cậy khi thay thế cho Hct tĩnh mạch (hệ số tin cậy R = 0, 93).","Hct mao mạch và Hct tĩnh mạch có tính tương đồng cao trên trẻ sơ sinh bệnh lý; phương trình hồi quy đơn biến để dự đoán Hct mao mạch từ Hct tĩnh mạch: Hct mao mạch = 1,779 + 1,003 x Hct tĩnh mạch (r = 0,965, p < 0,001); Hct mao mạch có tính tin cậy khi thay thế cho Hct tĩnh mạch (hệ số tin cậy R = 0,93).","Hct mao mạch và Hct tĩnh mạch có tính tương đồng cao trên trẻ sơ sinh bệnh lý; phương trình hồi quy đơn biến để dự đoán Hct mao mạch từ Hct tĩnh mạch: Hct mao mạch = 1,779 + 1,003 x Hct tĩnh mạch (r = 0,965, p < 0,001); Hct mao mạch có tính tin cậy khi thay thế cho Hct tĩnh mạch (hệ số tin cậy R = 0,93).",100.00000000000004
Study on hepatoprotective effect of turmeric (curcuma longa) extracts to prevent hepatocyte alcohol-induced lesion in hepg2 cell line,Khảo sát tác dụng bảo vệ tế bào gan của cao chiết từ củ nghệ (curcuma longa) phòng ngừa tổn thương gan do rượu gây ra trên dòng tế bào hepg2,Nghiên cứu tác dụng bảo vệ gan của chiết xuất nghệ (curcuma longa) để ngăn ngừa tổn thương tế bào gan do rượu trong dòng tế bào hepg2,35.91206085943364
Objective: The aim of this work was to study on hepatoprotective effect of turmeric (Curcuma longa) to prevent alcohol-induced hepatocyte lesion in HepG2 cell line.,Mục tiêu: Đề tài khảo sát tác dụng bảo vệ tế bào gan của cao chiết từ củ Nghệ (Curcuma longa) phòng ngừa tổn thương gan do rượu gây ra trên dòng tế bào HepG 2.,Mục tiêu: Nghiên cứu tác dụng bảo vệ gan của nghệ (Curcuma longa) để ngăn ngừa tổn thương tế bào gan do rượu trong dòng tế bào HepG 2.,34.47279239611799
"Conclusion: Turmeric rhizome was shown to prevent HepG2 cells injury induced by 100 mM ethanol in decreasing order: curcumin, ethyl acetate and 70% alcohol extracts.","Kết luận: Củ Nghệ có tác dụng phòng ngừa tổn thương tế bào gan HepG2 do ethanol 100 mM gây ra theo thứ tự giảm dần: curcumin, cao ethyl acetat, cao cồn 70%.","Kết luận: Rít củ cải đã được chứng minh là có tác dụng ngăn ngừa tổn thương tế bào HepG2 do ethanol 100 mM theo thứ tự giảm: curcumin, ethyl acetate và 70% rượu.",34.11234949590643
This result suggested that curcumin could contribute to hepatoprotective effect of turmeric and that turmeric could be studied to develop drugs for prevention and / or treatment of alcoholic liver diseases.,"Từ đó gợi ý curcumin quyết định tác dụng bảo vệ gan của củ Nghệ, có thể phát triển thành thuốc phòng và / hoặc điều trị bệnh gan do rượu.",Kết quả này gợi ý rằng curcumin có thể góp phần vào tác dụng bảo vệ gan của nghệ và rằng nghệ có thể được nghiên cứu để phát triển các loại thuốc để phòng ngừa và / hoặc điều trị các bệnh gan do rượu.,28.438670400516717
"Keywords: alcohol, hepatoprotective effect, HepG2 cell line, turmeric","Từ khoá: củ Nghệ, bảo vệ tế bào gan, rượu, dòng tế bào HepG2","Từ khoá: rượu, tác dụng bảo vệ gan, dòng tế bào HepG2, nghệ",34.36539571206492
"Methods: HepG2 cells were cultured in EMEM supplemented with 10% FCS, 2 mM L-glutamine, 100 IU / ml penicillin and 100 µg / ml streptomycin.","Phương pháp: HepG2 nuôi cấy trong môi trường EMEM, bổ sung 10% FCS, 2 mM L-glutamin, 100 IU / ml penicilin, 100 µg / ml streptomycin.","Phương pháp nghiên cứu: Các tế bào HepG2 được nuôi dưỡng trong EMEM bổ sung 10% FCS, 2 mM L-glutamine, 100 IU / ml penicillin và 100 μg / ml streptomycin.",39.08747661822583
"Cells were treated to curcumin, ethyl acetate or 70% ethanolic extracts from turmeric rhizomes at concentrations corresponding to that of curcumin at 2.5, 5 and 10 µg / ml (NĐ1, NĐ2, NĐ3) alone or combined with 100 mM ethanol for 24h.","Xử lý tế bào với curcumin (CM), cao ethyl acetat (EN), cao cồn 70% (CN) từ củ Nghệ ứng với hàm lượng curcumin 2,5; 5; 10 µg / ml (ký hiệu NĐ1, NĐ2, NĐ 3) có / không bổ sung ethanol 100 mM trong 24 giờ.","Các tế bào được điều trị bằng curcumin, ethyl acetate hoặc chiết xuất ethanol 70% từ rễ củ nghệ ở nồng độ tương ứng với curcumin ở 2,5,5 và 10 μg / ml (NĐ1, NĐ2, NĐ3) đơn độc hoặc kết hợp với 100 mM ethanol trong 24h.",8.764366782545562
"Hepatoprotective effect was evaluated through several assays including cell proliferation (MTT test), necrosis (LDH test), oxydant stress (cellular glutathione content) and apoptosis activation (AO / EB staining, DNA fragments assay, DNA agarose gel electrophoresis).","Đánh giá tác dụng bảo vệ gan phòng ngừa sự ức chế tăng trưởng tế bào (test MTT), hoại tử (test LDH), stress oxy hoá qua lượng glutathion nội bào, hoạt hoá apoptosis (nhuộm AO / EB, định lượng và điện di ADN phân mảnh).","Hiệu quả bảo vệ gan được đánh giá qua một số xét nghiệm bao gồm tăng sinh tế bào (MTT test), tử vong (LDH test), stress oxy hóa (glutathione tế bào) và kích hoạt hoại tử (AO / EB coloring, DNA fragments test, DNA agarose gel electrophoresis).",12.177989852241588
Results: Ethanol 100 mM reduced 45.1% of HepG2 cells viability.,"Kết quả: Sau 24 giờ, ethanol 100 mM làm giảm 45,1% tỷ lệ sống của tế bào HepG 2.","Kết quả: Ethanol 100 mM làm giảm khả năng sống của tế bào HepG2 bằng 45,1%.",27.638436185364476
"Its antiproliferative effect was recovered in presence of CM at 3 tested concentrations, EN at NĐ1, NĐ2 and CN at NĐ1 with efficiency of 30 - 60%.","Sự ức chế tăng trưởng giảm khi bổ sung CM ở cả 3 nồng độ, EN ở NĐ1, NĐ2 và CN ở NĐ1 với tỷ lệ phòng ngừa 30 - 67%.","Hiệu quả chống lan truyền của thuốc được tìm thấy ở 3 nồng độ CM, EN ở NĐ1, NĐ2 và CN ở NĐ1 với hiệu quả từ 30  60%.",35.44778808210072
"Alcohol decreased 26.4% GSH content in HepG2 cells; 3 tested concentrations of CM, EN, CN enhanced GSH levels with efficiency of 120 - 1900%.","Ethanol 100 mM giảm 26,4% lượng GSH trong tế bào HepG 2; cả 3 nồng độ của CM, EN, CN đều làm tăng lượng GSH với hiệu quả từ 120 đến 1900%.","Alcohol làm giảm 26,4% GSH trong tế bào HepG2; 3 nồng độ test CM, EN, CN làm tăng GSH với hiệu quả 120  1900%.",31.01333292612807
"Necrotic effect of 100 mM ethanol was decreased 40 - 170% in presence of CM, EN, CN at 3 tested concentrations.","Tác dụng gây hoại tử tế bào của ethanol 100 mM giảm khoảng 40 - 170% khi bổ sung CM, EN và CN ở 3 nồng độ khảo sát.","Hiệu quả chết của ethanol 100 mM giảm 40-170% khi có CM, EN, CN ở 3 nồng độ được kiểm tra.",36.66158416165071
Establishment of a method for carotenoids quantification in some commercial products using hplc method,Xây dựng qui trình định lượng carotenoid trong một số chế phẩm đang lưu hành trên thị trường,Xây dựng phương pháp định lượng carotenoid trong một số sản phẩm thương mại bằng phương pháp hplc,30.648595997659072
Conclusion: We have succesfully established an HPLC protocol for qualification of carotenoid in commercial products.,Kết luận: Chúng tôi đã xây dựng thành công trình định lượng bằng kỹ thuật HPLC để kiểm tra hàm lượng carotenoid trong các chế phẩm đang lưu hành trên thị trường.,Kết luận: Chúng tôi đã thành công thiết lập một giao thức HPLC để xác định chất carotenoid trong các sản phẩm thương mại.,20.477232335555566
The protocol has been validated and applied to determining the carotenoid contents of several different bacterial biomasses and some domestic and imported products.,Qui trình được thẩm định và áp dụng thành công trên một số sinh khối vi khuẩn giàu carotenoid và chế phẩm chứa carotenoid trong nước và ngoại nhập.,Nó đã được xác nhận và áp dụng để xác định hàm lượng carotenoid của một số loại sinh khối vi khuẩn khác nhau và một số sản phẩm trong nước và nhập khẩu.,14.831093570955673
"Keywords: HPLC, carotenoid. Betacarotene, functional food","Từ khoá: HPLC, carotenoid, betacaroten, thực phẩm chức năng,","Từ khoá: HPLC, carotenoid, betacarotene, thực phẩm chức năng",70.4805090506219
"Materials and methods: In this work, we studied methods for extraction of carotenoid from bacteria and developed the carotenoid quantitative method for products containing carotenoid based on HPLC with Knauer Smarline 2500 system.",Đối tượng và phương pháp nghiên cứu: Trong đề tài này chúng tôi nghiên cứu quy trình chiết tách carotenoid từ vi khuẩn và xây dựng quy trình định lượng carotenoid cho các chế phẩm đang lưu hành bằng phương pháp HPLC với hệ thống Knauer Smarline 2500 system.,Đối tượng và phương pháp nghiên cứu: Trong nghiên cứu này chúng tôi nghiên cứu các phương pháp khai thác carotenoid từ vi khuẩn và phát triển phương pháp định lượng carotenoid cho các sản phẩm có carotenoid dựa trên HPLC với hệ thống Knauer Smarline 2500.,47.98916731580058
"Results and disscussions: The result show that, cells breaking process by using ultrasonic bath and extract carotenoid with chloroform / methanol (2: 1) are the most effective with performance about 94, 82%.","Kết quả và bàn luận: Kết quả nghiên cứu cho thấy, phá vỡ tế bào bằng tán trong bể siêu âm và chiết carotenoid với chloroform - methanol (2:1) cho hiệu quả chiết tách carotenoid từ vi khuẩn cao nhất (94,82%).","Kết quả và thảo luận: Kết quả cho thấy, quá trình phá vỡ tế bào bằng cách sử dụng tắm siêu âm và chiết xuất carotenoid với chloroform / methanol (2: 1) là hiệu quả nhất với hiệu suất khoảng 94,82%.",33.62307597036668
"The content of carotenoids from bacteria and other products were determined by HPLC method, that is rapid and high sensitivity with RP C18, at room temperature. The mobile phase is acetonitrile - methanol - dichloromethal (70: 20: 10, v / v / v) supplemented with ammonium acetate 10 mM, with flow 1ml / minute, inject volume 20 µl, UV detector at 450 nm.","Hàm lượng carotenoid từ vi khuẩn và các chế phẩm được xác định bởi phương pháp HPLC nhanh chóng và có độ nhạy cao, trên cột RP C18 ở nhiệt độ phòng, hệ dung môi pha động là acetonitril - methanol - dichloromethal (70:20:10, tt / tt / tt) bổ sung amonium acetat 10 mM với tốc độ dòng 1ml / phút, thể tích tiêm 20 μl, bước sóng phát hiện tại 450 nm.","Nội dung carotenoid từ vi khuẩn và các sản phẩm khác được xác định bằng phương pháp HPLC, đó là độ nhạy nhanh và cao với RP C18, ở nhiệt độ phòng.Phase di động là acetonitrile - methanol - dichlorometal (70: 20: 10, v / v / v) bổ sung với ammonium acetate 10 mM, với dòng chảy 1ml / phút, âm lượng tiêm 20 μl, máy dò UV ở 450 nm.",29.916318951860372
The HPLC method is highly suitable with RSD of chromatography parameters were less than 2%.,Phương pháp HPLC cho tương thích cao với các thông số sắc ký có RSD < 2%.,Phương pháp HPLC rất phù hợp với RSD các thông số nhiễm sắc thể dưới 2%.,18.524449069280323
The method was validated for the acceptable accuracy and precision with the recovery rate is 99.83%.,"Phương pháp được thẩm định cho độ chính xác và độ đúng thích hợp với tỷ lệ phục hồi của carotenoid từ chế phẩm đạt 99,83%.","Phương pháp đã được xác nhận với độ chính xác chấp nhận được với tỷ lệ hồi phục là 99,83%.",12.950275007299403
Prognostic mortality of the saps ii score in critically ill medical patients,Giá trị tiên lượng tử vong của thang điểm saps ii ở bệnh nhân hồi sức tích cực nội khoa,Tỷ lệ tử vong tiên lượng của điểm saps ii ở bệnh nhân lâm sàng cấp tính,29.89377355518962
"Background: There is a need for a tool to accurately and rapidly predict critically ill patients, to prioritize and allocate resources to reduce mortality.","Đặt vấn đề: Nhu cầu cần có một công cụ để tiên lượng chính xác và nhanh chóng những bệnh nhân nặng, để ưu tiên và phân bố nguồn lực nhằm giảm tỉ lệ tử vong.","Đặt vấn đề: Cần một công cụ dự đoán chính xác và nhanh chóng bệnh nhân cấp tính, ưu tiên và phân bổ nguồn lực để giảm tỷ lệ tử vong.",32.71166911739348
"Keywords: prognostic model, mortality","Từ khoá: mô hình tiên lương, tử vong","Từ khoá: mô hình tiên lượng, tỷ lệ tử vong",48.326978309062184
Objective: To evaluate accuracy of the SAPS II in prognostic hospital mortality of critically ill medical patients.,Mục tiêu: đánh giá độ chính xác của thang điểm SAPS II trong tiên lượng tử vong bệnh viện ở bệnh nhân hồi sức tích cực nội khoa.,Mục tiêu: Đánh giá chính xác của SAPS II trong tiên lượng tử vong tại bệnh viện của bệnh nhân lâm sàng cấp tính.,31.314506750524714
"Methods: Retrospective cohort on medical patients treated at ICU department in the Cho Ray Hospital from April 3, 2019 to December 31, 2019.",Đối tượng và phương pháp: Đoàn hệ hồi cứu trên những bệnh nhân nội điều trị tại khoa Hồi Sức Cấp Cứu bệnh viện Chợ rẫy từ ngày 03 tháng 04 năm 2019 đến ngày 31 tháng 12 năm 2019.,Đối tượng và phương pháp nghiên cứu: Nhóm hồi cứu bệnh nhân được điều trị tại khoa ICU tại Bệnh viện Chợ Rẫy từ ngày 3/4/2019 đến ngày 31/12/2019.,25.00644468038852
Results: 159 patients participated in the study.,Kết quả: 159 bệnh nhân tham gia vào nghiên cứu.,Kết quả: Có 159 bệnh nhân tham gia nghiên cứu.,52.16948600244291
"Median age of the study sample was 57.0 years, the mortality rate was 46.5%.","Tuổi trung vị của mẫu nghiên cứu là 57,0 tuổi, tỷ lệ tử vong là 46,5%.","Tuổi trung bình của mẫu nghiên cứu là 57,0 tuổi, tỷ lệ tử vong là 46,5%.",86.63975517813623
