Source,Reference,Prediction,Sentence_BLEU
Tính đến thời điểm hiện tại có rất nhiều nghiên cứu về viêm phổi trẻ em dưới 5 tuổi nhưng chưa có nhiều nghiên cứu về kết quả điều trị của viêm phổi trẻ em tại địa bàn tỉnh Nghệ An.,"Up to the present time, there are many studies on pneumonia children under 5 years old, but there are not many studies on the treatment results of pneumonia in children in Nghe An province.","To date, there are many studies on pneumonia in children under 5 years old but there are not many studies on the treatment outcomes of pneumonia in children in Nghệ An province.",58.469110305031364
"Có 4 phác đồ điều trị viêm phổi đã được sử dụng khi bệnh nhân mới nhập viện, trong đó có 2 phác đồ kháng sinh đơn độc và 2 phác đồ phối hợp kháng sinh với kháng sinh.","Four regimens for pneumonia have been used when the patient first arrived, including 2 antibiotic alone regimens and 2 antibiotic combination regimens.","There are 4 treatment regimens for pneumonia that have been used when patients are newly admitted, including 2 single antibiotic regimens and 2 antibiotic-antibiotic combination regimens.",21.859459845921823
"Ích Trí Vương ở cả 2 liều thử không gây ảnh hưởng lên men gan SGOT, SGPT, trong khi atorvastatin gây tăng men gan rõ rệt.","Two doses of Ich Tri Vuong did not effect SGOT and SGPT, while Atorvastatin induced a significant in there liver enzymes.","In all two doses, Wang's ingestion did not affect SGOT and SGPT, while atorvastatin caused significant liver enlargement.",19.904361772885366
Ích Trí Vương liều 180 mg / kg / ngày và atorvastatin 5 mg / kg / ngày giảm mức độ gan nhiễm mỡ trên vi thể.,Ich Tri Vuong 180 mg / kg / day and atorvastatin 5 mg / kg / day reduced the degree of liver steatosis in histological examination.,"Intellectually, the dose of 180 mg / kg / day and atorvastatin 5 mg / kg / day decrease the level of fatty liver infection on the microorganism.",46.5518757604518
"Từ khoá: Ích Trí Vương, gan nhiễm mỡ không do rượu.","Keywords: Ich Tri Vuong, Non-alcoholicfatty liver disease.","Keywords: Intellect, non-alcoholic fatty liver.",10.816059393812111
"Nghiên cứu nhằm đánh giá ảnh hưởng của viên nang mềm Ích Trí Vương lên các chỉ số lipid máu, men gan SGOT, SGPT và tình trạng gan nhiễm mỡ trên thỏ được ăn chế độ ăn giàu cholesterol.","The studies were designed to accessing the effect of Ich Tri Vuong on serum lipids level, SGOT, SGPT, and liver steatosis in histological examination in non-alcoholic fatty liver disease in cholesterol-fed rabbits.","The aim of this study was to evaluate the effect of the Imtiaz Wang soft capsules on blood lipid, SGOT, SGPT and fatty liver status in rabbits who ate a high cholesterol diet.",11.94695619855466
Lô 1: Uống nước lọc 2 ml / kg / ngày.,Group 1: Oral administration (OA) with water 2ml / kg / day.,Method 1: Drink filter water 2 ml / kg / day.,27.30245412376038
"Lô 2: Uống cholesterol 0, 5g / kg / ngày, 1 ml / kg + nước lọc 2 ml / kg.",Group 2: OA cholesterol 0.5g / kg / day + water 2ml/kg.,"Method 2: Drink cholesterol 0.5g / kg / day, 1ml / kg + filter water 2ml / kg.",42.97641362823878
"Lô 3: Uống cholesterol 0, 5g / kg / ngày 1 ml / kg, + atorvastatin 5 mg / kg / ngày.",Group 3: OA cholesterol 0.5g / kg / day + Atorvastatin 5mg / kg/day.,"Lesson 3: Drink cholesterol 0.5g / kg / day 1 ml / kg, + atorvastatin 5 mg / kg / day.",37.23091902601645
"Lô 4: Uống cholesterol 0, 5g / kg / ngày, 1 ml / kg + Ích Trí Vương 60 mg / kg / ngày.",Group 4: OA cholesterol 0.5g / kg / day+ ITV 60mg / kg/day.,"Table 4: Cholesterol intake 0.5g / kg / day, 1ml / kg + Intake 60mg / kg / day.",40.873575197739754
"Lô 5: Uống cholesterol 0, 5g / kg / ngày, 1 ml / kg + Ích Trí Vương 180 mg / kg / ngày.",Group 5: OA cholesterol 0.5g / kg / ngày + Ich Tri Vuong 180mg / kg/day.,"Lesson 5: Drink cholesterol 0.5g / kg / day, 1ml / kg + Intestine 180mg / kg / day.",40.873575197739754
"Sau 8 tuần, Ích Trí Vương 180 mg / kg / ngày giảm cholesterol TP và LDL máu (p < 0,05), tương đương atorvastatin liều 5 mg / kg / ngày (p > 0,05).","After 8 weeks, Ich Tri Vuong decreasing total cholesterol and LDL equivalent to Atorvastatin 5mg / kg / day group (p> 0.05).","After 8 weeks, Intellectual Pulse 180 mg / kg / day decreased TP cholesterol and blood LDL (p<0.05), equivalent to atorvastatin dose 5 mg / kg / day (p>0.05).",25.906679741217797
"Mục tiêu: Mô tả mức độ nguy cơ một số rủi ro nghề nghiệp (RRNN) của điều dưỡng viên tại Bệnh viện K năm 2018 "".","Objective: ""Describe the level of risk of some occupational risks of nurses at K Hospital in 2018"".","Objective: To describe the level of occupational risks of nurses at K hospital in 2018"".",42.39307438909973
"Rủi ro bị lãnh đạo đồng nghiệp chèn ép, tai nạn khi đang làm việc, dị ứng / sốc khi tiếp xúc với hoá chất, stress công việc đều gấp hơn 3 lần so với nhóm ít tiếp xúc (p < 0,05).","The risk of being bullied by co-workers accidents while working, allergies / shocks when exposed to chemicals, and work stress are all more than 3 times higher than those of the less exposed group (p<0.05).","The risk of being pressured by colleague leaders, accidents while working, allergies / shock when exposed to chemicals, work stress are 3 times more than in the least exposed group (p<0.05).",46.86539109330132
Kết luận: Cần có những biện pháp can thiệp sớm để giải quyết nguy cơ rủi ro nghề nghiệp của điều dưỡng viên trong bệnh viện.,Conclusion: Early intervention measures are needed to address the occupational risks of nurses in the hospital.,Conclusion: Early intervention measures are needed to address the occupational risks of nurses in hospitals.,83.38719597502187
"Từ khoá: Nguy cơ rủi ro nghề nghiệp, điều dưỡng viên, bệnh viện.","Keywords: Occupational risks, nurses hospital.","Keywords: Occupational risk, nurses, hospitals.",23.356898886410015
"Phương pháp: Sử dụng phương pháp mô tả cắt ngang với cách chọn mẫu toàn bộ trên 370 điều dưỡng viên của Bệnh viện K. Bộ câu hỏi tự điền được thiết kế sẵn, nội dung bao gồm môi trường làm việc (tiếp xúc với máu, hoá chất, bức xạ, tiếng ồn, bụi, bệnh nhân...).","Methods: Using the cross-sectional description method with the whole sample selection on 370 nurses of K hospital. The self - filled questionnaire is designed, content includes: Working environment (exposure with blood, chemicals, radiation, noise, dust patients...).","Methods: A cross-sectional descriptive method was used to select a complete sample of 370 nurses at K Hospital. The self-filled questionnaire was designed and included work environment (blood exposure, chemicals, radiation, noise, dust, patients, etc.).",22.29369311334092
"Những rủi ro gặp phải (vật sắc nhọn đâm, đồng nghiệp chèn ép khiếu kiện...).","Risks encountered (sharp objects stabbed, colleagues pinched, lawsuits...).","Risks encountered (sharp objects, colleagues pressing the complaint...).",49.615778556328834
Cách xử lý rủi ro gần đây nhất.,The most recent way to handle risks.,The most recent approach to risk management.,23.356898886410015
"Kết quả: Nhóm làm việc 1 - 5 năm, 5 - 10 năm, 10 - 20 năm lần lượt có nguy cơ gặp RRNN 4,6 lần, 3,4 và 2,8 lần so với nhóm trên 20 năm.","Results: Groups working for 1 - 5 years, 5 - 10 years, 10 - 20 years, respectively, have 4.6, 3.4 and 2.8 times compared with the group over 20 years.","Results: Working group 1 - 5 years, 5 - 10 years, 10 - 20 years had 4.6 times, 3.4 and 2.8 times the risk of RRNN, respectively, compared to the group over 20 years.",56.96878778772682
"Khối Nội có nguy cơ gặp rủi ro cao gấp 3 lần, khoa cận lâm sàng 2,06 lần so với khoa phòng chức năng (p < 0,05).","Internal medicine has a risk of 3 times higher, the subclinical department 2.06 times compared to the functional department (p<0.05).","The ventricular artery had 3 times higher risk, the paraclinical department 2.06 times higher than the functional department (p<0.05).",43.39654785116016
"Nhóm tiếp xúc nhiều với hoá chất nguy cơ cao gấp 2,3 lần so với nhóm ít tiếp xúc và stress công việc, tổn thương khác lần lượt gấp 1,91 và 1,61 lần so với nhóm ít tiếp xúc (p < 0,05).","The group with high exposure to chemicals is 2.3 times higher than the group with little exposure to and stress at work, and other injuries are 1.91 and 1.61 times higher respectively, than the group with little exposure (p<0.05).","The group with more exposure to chemicals was 2.3 times higher than the group with less exposure and work stress, other injuries were 1.91 and 1.61 times higher than the group with less exposure (p<0.05).",44.94724556207735
Nhóm nhiều công việc quá tải và áp lực tâm lý có nguy cơ mắc 10 loại rủi ro cao hơn so với nhóm tiếp xúc ít.,Groups with overload of work and psychological pressure have a higher risk of 10 types of risk than the group with little exposure.,Groups with excessive workload and psychological stress were at 10 higher risk than those with less exposure.,7.048069554133419
"ĐẶC ĐIỂM LÂM SÀNG, CẬN LÂM SÀNG VÀ LIÊN QUAN GIỮA CHÚNG CỦA UNG THƯ DƯƠNG VẬT TẠI VIỆN K 2008-2014 TÓM TẮT Muc tiêu: Nhận xét đặc điểm lâm sàng, cận lâm sàng và mối liên quan giữa chúng của ung thư dương vật tại viện K 2008-2014.","CLINICAL, SUBCLINICAL CHARACTERISTICS AND ITS RELATIONSHIP OF PENILE CANCER AT K HOSPITAL 2008 - 2014 Objectives: Study some clinical - subclinical and its relationship of penile cancer at K hospital 2008 - 2014.","RECOMMENDATION OF CLIENCY, SICKLINIC and their relationship with penile cancer at K hospital from 2008 to 2014.",10.194069716880708
Từ khoá: ung thư dương vật,Keywords: penile cancer.,Keywords: penile cancer,77.88007830714052
"Đối tượng và phương pháp: Nghiên cứu hồi cứu và tiến cứu mô tả cắt ngang có theo dõi dọc 106 bệnh nhân được chẩn đoán xác định bằng mô bệnh học là ung thư biểu mô dương vật, giai đoạn I, II, III, được điều trị tại bệnh viện K từ 2008-2014.","Subjects and methods: A retrospective and prospective study on 106 patients were diagnosed by histopathology and were identified as penile cancer stage I, II, III were treated at K hospital from 2008 - 2014.","Subjects and methods: A cross-sectional descriptive retrospective and prospective study with longitudinal follow-up of 106 patients diagnosed with tissue diagnosed as penile esophageal cancer, stage I, II, III, treated at K hospital from 2008 to 2014.",39.86704326557965
"Kết quả: Tuổi trung bình là 51,2 tuổi, tuổi mắc bệnh hay gặp là 40-70 tuổi, chiếm 68,9%, có thời gian mắc bệnh trên 6 tháng chiếm 72,3%.","Results: median age 51.2 years, disease common in people ageing from 40 to 70 years old (68.9%), duration of illness over 6 months (72.3%).","Results: The average age was 51.2 years old, the age of common illness was 40 - 70 years old, accounting for 68.9%, with the duration of illness over 6 months accounting for 72.3%.",20.39508244741209
"Mức độ xâm lấn khối u ở T2 và T3 chiếm 38,7% và 52,8%, tương ứng.","The invasiveness of tumors in T2 and T3 is38.7% and 52.8%, respectively.","The rate of tumor invasion in T2 and T3 accounted for 38.7% and 52.8%, respectively.",45.80519369844352
"Mô bệnh học của ung thư dương vật là ung thư biểu mô vảy chiếm 100%, độ mô học thấp (G 1,2) chiếm tỷ lệ cao 84%, độ mô học cao (G3, 4) chiếm tỷ lệ thấp 16%.",Histopathology of penile cancer is squamous cancer (100%).,"The pathology of penile cancer is squamous carcinoma accounting for 100%, low tissue (G1.2) accounted for a high rate of 84%, high tissue (G3.4) accounted for a low rate of 16%.",10.540405058616681
"Tỷ lệ di căn hạch vùng chiếm 39,6%, tỷ lệ chưa di căn hạch vùng chiếm 60,4%. Giai đoạn I, II, III chiếm tỷ lệ tương ứng là 8,5%, 40,6% và 50,9%.","The low grade G1, 2 (84%), high grade G3, 4 (16%), lymph node metastases (39.6%), stage I, II and III (8.5%, 40.6% and 50.9%, respectively).","The rate of regional lymph node metastasis accounted for 39.6%, the rate of non-regional lymph node metastasis accounted for 60.4%, Stages I, II, III accounted for 8.5%, 40.6% and 50.9%, respectively.",25.40879264051916
Mức độ xâm lấn khối u càng rộng thì thăm khám hạch bẹn trên lâm sàng càng rõ và cho di căn hạch vùng qua mô bệnh học càng cao.,"The wider invasiveness of tumors is, the more frequent clinical consultation and the higher lymph node metastases are by histopathology.","The more extensive the tumor invasion, the more obvious the clinical examination of the lymph nodes and the higher the transpathogenic transfer of the lymph nodes.",9.727570367275343
"Kết quả: (1) Dưới nhóm T trung gian gặp nhiều nhất (56,3%).",Results: (1) The most common subtype is pre-T ALL (56.3%).,Results: (1) The median T group was the most common (56.3%).,49.89070972910272
"(2) 100% bệnh nhân có biểu hiện dấu ấn cyCD3, trong khi dấu ấn CD3 bề mặt chỉ xuất hiện ở 25% trường hợp.","(2) 100% patients express cyCD3, but surface CD3 can be seen in only 25% cases.","(2) 100% of patients had cyCD3 markings, while surface CD3 markings appeared only in 25% of cases.",23.71332024655201
"Các dấu ấn đặc trưng dòng lympho khác xuất hiện với tỷ lệ cao lần lượt là CD7 (68,8%), CD2 (56,2%), CD5 (50%) Từ khoá: LXM cấp dòng lympho T, kiểu hình miễn dịch, dấu ấn miễn dịch.","Other common T-cell markers are: CD7 (68.8%), CD2 (56.2%), CD5 (50%).","Other lymph node characteristics showed a high rate of CD7 (68.8%), CD2 (56.2%), CD5 (50%) respectively Keywords: T lymph node acidification, immune pattern, immune markers.",42.35085312421436
NGHIÊN CỨU SỰ BIẾN ĐỔI CHỨC NĂNG THẤT TRÁI Ở BỆNH NHÂN TĂNG HUYẾT ÁP CÓ KHUYẾT XẠ BẰNG SIÊU ÂM DOPPLER MÔ CƠ TIM TÓM TẮT Mục tiêu: Đánh giá sự biến đổi chức năng thất trái ở bệnh nhân tăng huyết áp có khuyết xạ bằng phương pháp siêu âm Doppler mô cơ tim.,SYSTOLIC AND DIASTOLIC LEFT VENTRICLE FUNCTION ASSESSMENT BY TISSUE DOPPLER ECHOCARDIOGRAPHY IN PATIENTS WITH PERFUSION DEFECTS IN SPECT STUDY Objective: Evaluating left ventricular function in the hypertensive disease with perfusion defects in SPECT by tissue Doppler echocardiographic.,OBJECTIVES: To evaluate left ventricular functional changes in hypertensive patients with radiation defect by ultrasound Doppler.,1.94817545781654
Đối tượng và phương pháp nghiên cứu: Đối tượng gồm 47 bệnh nhân THA và 80 người bình thường (nhóm chứng). Các bệnh nhân này đều được làm siêu âm tim thông thường và siêu âm Doppler mô cơ tim.,"Subjects and Methods: We evaluated 127 patients with traditional echocardiography and TDI; among them, 80 as normal control subjects and 47 patients with hypertension.",Subjects and methods: Subjects consisted of 47 patients with THA and 80 normal people (evidence group). All these patients underwent normal cardiac ultrasound and Doppler myocardial tissue ultrasound.,6.543067635151829
"Kết luận: Nhóm bệnh nhân THA có hình ảnh khuyết xạ trên xạ hình tưới máu cơ tim, vận tốc sóng Sm, Em, chỉ số Em / Am giảm so với nhóm THA không khuyết xạ (p < 0,05).","Conclusions: In the hypertensive disease with perfusion defects in SPECT had lower Sm, Em, Em / Am when compared with patients without perfusion defects in SPECT.","Conclusion: The group of THA patients had radiographic defects on cardiomyopathy, the wave velocity of Sm, Em, the Em / Am index decreased compared to the group of THA without radiographic defects (p<0.05).",9.722173654869886
"Từ khoá: tăng huyết áp, chức năng tâm trương, siêu âm Doppler xung mô cơ tim","Keywords: Hypertension, Diastolic function, pulsed-wave tissue Doppler echocardiography","Keywords: hypertension, cardiopulmonary function, echocardiography",11.880509436980429
NHẬN XÉT KẾT QUẢ BƯỚC ĐẦU ĐIỀU TRỊ VỠ THÀNH XOANG HÀM TRÊN TRONG GÃY XƯƠNG TẦNG GIỮA MẶT BẰNG KỸ THUẬT NẮN CHỈNH – ĐẶT BÓNG FOLEY TRONG XOANG TÓM TẮT Mục tiêu: 1.,ASSESSMENT OF MAXILLARY SINUS WALL BROKEN TREATMENT IN MID-FACE FRACTURE BY REDUCTION - FOLEY BALLOON INTRASINUS FIXATION Objective: 1.,RECOMMENDATION OF THE RECOMMENDATION OF THE FOLEY OF THE FOLEY OF THE FOLEY OF THE FOLEY OF THE FOLEY OF THE FOLEY OF THE FOLEY OF THE FOLEY OF THE FOLEY OF THE FOLEY OF THE FOLEY OF THE FOLEY OF THE FOLEY OF THE FOLEY OF THE FOLEY OF THE FOLEY OF THE FOLEY OF THE FOLEY OF THE FOLEY OF THE FOLEY OF THE FOLEY: 1.,2.183281775211312
Mô tả các triệu chứng lâm sàng và Xquang của vỡ thành xoang hàm trên.,To give the description of clinical and X-ray of maxillary sinus fracture.,Describe clinical and X-ray symptoms of upper mandibular wall rupture.,13.215955651112736
Đánh giá kết quả của việc sử dụng bóng Foley trong điều trị vỡ thành xoang hàm trên trong gãy xương tầng giữa mặt.,To assess the result of using Foley balloon as the role of intrasinus fixation device in sinus wall broken.,To evaluate the results of the use of Foley ball in the treatment of upper jaw wall fractures in the medial femoral fracture.,2.725024244507278
"Nghiên cứu cắt ngang, mô tả.","Cross section, descriptive study.","Cross-sectional, descriptive study.",54.75182535069452
"Kết quả: tốt 15/19 bệnh nhân (78,95%), khá 4/19 (21,05%).","Result: 15/19 (78, 95%) patients were good and fair results in 4/19 (21, 05%) after 10 days of operation.","Results: good 15/19 patients (78.95%), quite 4/19 (21.05%).",12.60897923587318
"Kiểm tra sau 6 tháng: Tốt 17/19 (89,47%) khá 2/19 (10,53%). Từ khoá: Vỡ xoang hàm trên, bóng Foley cố định trong xoang","Meanwhile these ratios reached at 17/19 (89, 47%) and 2/19 (10, 53%) after 6 months of treatment Keywords: Maxillary sinus fracture, Foley balloon intrasinus fixation.","Test after 6 months: Good 17/19 (89.47%) rather 2/19 (10.53%). Keywords: Upper jaw rotation, Foley ball fixed in the rotation",18.06285832060648
﻿NHẬN XÉT VỀ KỸ THUẬT CHỌC HÚT NƯỚC ỐI ĐỂ NUÔI CẤY TÓM TẮT Nghiên cứu trên 438 thai phụ được chọc hút nước ối để nuôi cấy nhằm phát hiện các bất thường của nhiễm sắc thể gây các dị tật của thai nhi tại Bệnh viện Phụ sản Hà Nội và Bệnh viện Phụ sản Trung ương.,COMMENT ON TECHNIC OF AMNIOCENTESIS AND MANAGEMENT THE FETAL CHROMOSOMAL ABNORMALITIES IN NATIONAL OBSTETRIC GYNECOLOGY HOSPITAL AND IN HANOI OBSTETRIC GYNECOLOGY HOSPITAL FROM 1/2008 TO 6/2009 The descriptive study on 438 women amniocentesis and amniotic cell culture for detection of chromosomal abnormalities may cause fetal malformations in National Obstetric and Gynecology Hospital and in Hanoi Obstetric and Gynecology Hospital period from 1/1/2008 30/6/2009.,NOTE V OPPOSITIONS OF CHRONOMIC CHRONOMATES IN HANOI OBSTETRICAL HOSPITAL AND CENTRAL OBSTETRICAL HOSPITAL A study on 438 pregnant women who were suckled with salt water for culture to detect abnormalities of chromosomes that cause birth defects in infants at Hanoi Obstetrics and Gynecology Hospital.,3.9231438727286534
"Kết quả: kỹ thuật chọc hút nước ối khá an toàn, kỹ thuật này được thực hiện một lần duy nhất ở 97,3% số thai phụ, chỉ có 2,1%, thai phụ phải chọc 2 lần; 0,7% thai phụ phải hẹn lại để chọc ối sau 1-2 tuần, thời gian thực hiện kỹ thuật ngắn (5 phút ở 92,7% số thai phụ), thời gian nằm viện là 2 giờ sau chọc ối; tỷ lệ biến chứng thấp (chỉ có 1 thai phụ bị sẩy thai chiếm 0,2%).","Results: the technique of amniocentesis are relatively safe, this technique is performed only once in 97.3% of women and 2.1% of pregnant women have to 2 pnction; 0.7% of pregnant women have rebooked to amniocentesis after 1 - 2 weeks, while the technical implementation in short time (5 minutes in 92.7% of women), length of hospital stay was 2 hours after amniocentesis; low complication rate (only 0.2%).","Results: this technique was performed only once in 97.3% of pregnant women, only 2.1%, pregnant women had to do it twice; 0.7% of pregnant women had to make a second appointment after 1-2 weeks, the time to perform the technique was short (5 minutes in 92.7% of pregnant women), the hospital stay was 2 hours after shaving; the rate of complications was low (only 1 pregnant woman was aborted accounting for 0.2%).",37.29102066436446
"Kết quả xử trí các thai bất thường nhiễm sắc thể khi chọc ối: tỷ lệ bất thường nhiễm sắc thể là 8,2%, trong đó 6,4% phải đình chỉ thai nghén; 1,8% chuyển tuyến để theo dõi và điều trị tiếp.","Results management of fetal chromosomal abnormalities: proportion of chromosomal abnormalities was 8.2%, including 6.4% to abortion; 1.8% referral for monitoring and further treatment.","Results of treatment of chromosomal abnormalities during incubation: the rate of chromosomal abnormalities was 8.2%, of which 6.4% had to suspend pregnancy; 1.8% routed for follow-up and further treatment.",30.327872414714488
"Kết luận: kỹ thuật chọc hút nước ối để phát hiện bất thường nhiễm sắc thể thai nhi khá an toàn, tỷ lệ biến chứng thấp, đa số các trường hợp thai nhi đã được chẩn đoán bất thường nhiễm sắc thể thì thường phải xử trí bằng đình chỉ thai nghén.","Conclusion: the technique of amniocentesis to detect abnormal fetal chromosomes are relatively safe, low complication rate, the majority of cases have been diagnosed fetal chromosomal abnormalities often have to manage by abortion.","Conclusion: the technique of salt water suction to detect fetal chromosomal abnormalities is safe, the rate of complications is low, most cases of fetuses diagnosed with chromosomal abnormalities are usually treated by termination of pregnancy.",16.830642188500946
"Từ khoá: chọc ối, nuôi cấy tế bào ối, xử trí thai bất thường nhiễm sắc thể","Keyword: amniocentesis, amniotic cell culture, management the fetal chromosomal abnormalities","Keywords: seedlings, seed cell culture, chromosomal abnormalities in gestational management",16.26170171519489
"ĐÁNH GIÁ BƯỚC ĐẦU CẢI BIÊN ĐƯỜNG MỔ QUANH QUẦNG VÚ TÓM TẮT Mục tiêu: Các đường mổ chính trong phẫu thuật nâng ngực là đường nếp lằn vú, quanh quầng vú và đường nách.","BREAST AUGMENTATION WITH SILICONE - GEL IMPLANTS USING PERIAREOLAR INCISION WITH PURSE STRING SUTURE WITH LESS VISIBLE SCAR Objectives: three main approaches used in breast augmentation were inframammary, periareolar and axillary approach.","OBJECTIVES: The main surgical routes in breast lifting surgery are the thoracic, peripheral, and thoracic lines.",2.4740296268060167
"Từ khoá: nâng ngực, đường quần vú, khâu purse-string","Keywords: breast augmentation, periareolar incision, purse - string suture","Keywords: breast lift, breast line, purse-string stitching",14.530346490115708
Sẹo sau phẫu thuật luôn là yếu tố cần được xem xét.,Scars after surgery always should be considered.,Post-operative recovery is always a factor to consider.,5.669791110976001
"Trong nghiên cứu này, chúng tôi đánh giá kỹ thuật sử dụng đường mổ quanh quầng vú với mũi khâu vòng purse-string nhằm dấu sẹo dưới chân núm vú trong phẫu thuật nâng ngực.","In this report, we evaluated our technique using periareolar approach with purse - string suture to hide the scars under the nipples in breast augmentation.","In this study, we evaluated the technique of using a thoracic circumference with a purse-string needle to mark the scars under the nipple during thoracoscopic surgery.",15.04843536148922
Thời gian phẫu thuật khoảng 1h45 cho cả 2 bên ngực.,The surgical time was 1 hour and 45 minutes for both sides.,Surgical time was approximately 1h45 for both sides of the chest.,15.263892908971702
﻿NGHIÊN CỨU ĐẶC ĐIỂM SIÊU ÂM DOPPLER MẠCH TÓM TẮT Mục tiêu: Nghiên cứuđặc điểm siêu âm Doppler mạch và lâm sàng ở bệnh nhân suy tĩnh mạch chi dưới.,STUDYING CHARACTERISTIC PULSE DOPPLER ULTRASOUND AND CLINICAL OF CHRONIC VENOUS INSUFFICIENCY OF THE LOWER EXTREMITIES Purpose: Studying characteristic pulse Doppler ultrasound and clinical of chronic venous insufficiency of the lower extremities.,OBJECTIVES: To investigate the characteristics of vascular and clinical Doppler ultrasonography in patients with lower venous insufficiency.,3.446115183606877
"Kết luận: Bệnh nhân suy tĩnh mạch chi dưới có tuổi trung bình cao, nữ giới mắc nhiều hơn, các yếu tố nguy cơ hay gặp là: liên quan đến nghề nghiệp, sinh con và béo phì.","Conclusion: Patients with chronic venous insufficiency of the lower extremities have a high averange age, women get sick more, the common rick factors: relating to the profession, childbirth, obesity.","Conclusion: Patients with lower extremity venous insufficiency have a high average age, women are more likely, risk factors are: related to occupation, childbirth and obesity.",15.724014169510522
Các thông số siêu âm cho thấy giãn tĩnh mạch nông và xuất hiện dòng trào ngược > 1s.,Doppler ultrasound parameters showed: varicose veins and appear reflux time >1 sec.,Ultrasound parameters indicate shallow venous dilation and the appearance of reflux flow > 1s.,3.9297193407553004
Từ khoá: Suy tĩnh mạch mạn tính chi dưới; Giãn tĩnh mạch; Siêu âm Doppler mạch.,"Keywords: Chronic venous insufficiency, Varicose veins, Pulse Doppler ultrasound.",Keywords: Lower limb chronic venous insufficiency; Venous dilation; Venous Doppler ultrasound.,14.377919100088198
"Đối tượng và phương pháp: 70 bệnh nhân suy tĩnh mạch chi dưới, khám lâm sàng và siêu âm Doppler mạch chi dưới.","Objects and methods: 70 patients with chronic venous insufficiency, clinical examination and Doppler ultrasound of the lower circuit.","Subjects and methods: 70 patients with lower femoral venous insufficiency, clinical examination and ultrasonography.",46.286925169624936
"Kết quả: Nữ giới (81,4%), tuổi thường gặp 40 – 60 tuổi (64,3%).","Result: Female (81, 4%), the averangeage 40 - 60 (64, 3%).","Results: Women (81.4%), 40 - 60 years old (64.3%).",15.680607600812738
"Lâm sàng: mỏi bắp chân (97,2%), tức nặng chân (91,5%), rối loạn cảm giác ở chân (90,6%).","Clinical calf strain (97, 2%), heavy legs (91, 5%), disturbancesof sensation inthe foot (90, 6%).","Clinical: leg fatigue (97.2%), leg weight (91.5%), sensory disorders in the leg (90.6%).",11.521759909824892
"Phân loại lâm sàng theo CEAP: C1 (26,5%), C2 (50,9%), C3 (17,9%), C4 (3,8%), C6 (0,9%).","CEAP clinical classification: C1 (26, 5%), C2 (50, 9%), C3 (17.9%), C4 (3, 8%), C6 (0.9%). Ultrasound Doppler: great saphenous vein femoral vein into segments diameter: 7, 97 mm, great saphenous vein above-knee segment diameter: 4, 63 mm, great saphenous vein below-knee segmentdiameter: 4, 04 mm.","Classification according to CEAP: C1 (26.5%), C2 (50.9%), C3 (17.9%), C4 (3.8%), C6 (0.9%).",17.937357544403834
"Đường kính tĩnh mạch xuyên trên gối: 6,0 mm; dưới gối: 2,84 mm.","Cross vein sections below knee diameter: 2, 84 mm.",Percutaneous vein diameter above knee: 6.0 mm; below knee: 2.84 mm.,8.549161846379198
"Thời gian dòng trào ngược xuất hiện ở tĩnh mạch hiển lớn, tĩnh mạch hiển bé và tĩnh mạch xuyên từ 3,3 – 4,68 s.","Reflux time in great saphenous vein, small saphenous vein, cross vein: 3, 3 - 4, 68sec.","The duration of reflux occurred in large, microscopic veins and transverse veins from 3.3 to 4.68 s.",2.2751694875125548
"BMI trung bình của nhóm ĐTĐ typ2 GNM là 23,15 ± 2,73, nhóm ĐTĐ typ2 GKNM là 20,86 ± 3,02, nhóm người khoẻ mạnh là 20,76 ± 1,77.","BMI mean of faty liver diabetes group is 23, 15 ± 2, 73, those of nofaty liver diabetes group is 20, 86 ± 3, 02, in focus group is 20, 76 ± 1, 77 with significant defference in statistics p < 0, 01.","The mean BMI of the group with type 2 diabetes mellitus was 23.15 ± 2.73, the group with type 2 diabetes mellitus was 20.86 ± 3.02, the healthy group was 20.76 ± 1.77.",1.278823611693841
"Nồng độ Cholesterol, Triglycerid của nhóm ĐTĐ typ2 GNM cao hơn nhóm ĐTĐ typ2 GKNM, cao hơn nhiều so với nhóm người khoẻ mạnh, sự khác biệt có ý nghĩa thống kê p < 0,01.",Cholesterol and Triglycerid concentration mean of faty liver diabetes are higher than those of nofaty liver diabetes group with significant defference in statistics.,"Cholesterol and triglyceride levels of the group of patients with type 2 diabetes were higher than those with type 2 diabetes, much higher than the group of healthy people, the difference was statistically significant p < 0.01.",5.460484429795905
"﻿NGHIÊN CỨU ĐẶC ĐIỂM LÂM SÀNG, CẬN LÂM SÀNG TÓM TẮT Mục tiêu nghiên cứu nhằm khảo sát đặc điểm lâm sàng, cận lâm sàng và bước đầu đánh giá hiệu quả của lọc máu liên tục ở bệnh nhân hậu sản có tổn thương thận cấp.","SURVEY OF CLINICAL CHARACTERISTICS, LABORATORY FNDINGS AND CONTINUOUS RENAL REPLACEMENT THERAPY IN POSTPARTUMS WITH ACUTE KIDNEY INJURY Aim of survey is to study the clinical characterisitics, laboratory findings and initial evaluation of continuous renal replacement therapy in postpartum patients with acute renal injujy.",OBJECTIVES: The aim of this study was to investigate clinical and paraclinical characteristics and evaluate the effectiveness of continuous blood filtration in patients with acute renal injury.,6.587866652968751
